Gene stable ID	NCBI gene ID
ENSDARG00000002016	23759
ENSDARG00000006219	26354
ENSDARG00000062248	11099
ENSDARG00000076402	375607
ENSDARG00000042853	3712
ENSDARG00000004074	60468
ENSDARG00000044056	54806
ENSDARG00000020655	84684
ENSDARG00000035564	54487
ENSDARG00000098272	25836
ENSDARG00000001303	5696
ENSDARG00000032959	3746
ENSDARG00000028198	7336
ENSDARG00000101282	57688
ENSDARG00000076755	55317
ENSDARG00000102471	66008
ENSDARG00000006877	22875
ENSDARG00000029907	57159
ENSDARG00000112794	9038
ENSDARG00000061692	374887
ENSDARG00000033579	9617
ENSDARG00000020494	27309
ENSDARG00000009299	1850
ENSDARG00000069435	159686
ENSDARG00000007808	84287
ENSDARG00000074282	93432
ENSDARG00000026630	4140
ENSDARG00000000830	9894
ENSDARG00000070331	727897
ENSDARG00000045273	79652
ENSDARG00000036569	60468
ENSDARG00000086017	56001
ENSDARG00000086017	728343
ENSDARG00000099203	482
ENSDARG00000005191	191
ENSDARG00000024548	1413
ENSDARG00000079423	2832
ENSDARG00000103845	138046
ENSDARG00000086300	11170
ENSDARG00000034105	57509
ENSDARG00000099850	440073
ENSDARG00000037556	8869
ENSDARG00000078650	3739
ENSDARG00000099386	80059
ENSDARG00000003867	23552
ENSDARG00000056680	8614
ENSDARG00000077550	51301
ENSDARG00000026865	83641
ENSDARG00000062323	8745
ENSDARG00000039987	3097
ENSDARG00000075327	55619
ENSDARG00000096856	163033
ENSDARG00000037361	11014
ENSDARG00000093064	100507341
ENSDARG00000002656	134957
ENSDARG00000090914	136259
ENSDARG00000020228	7392
ENSDARG00000002613	6119
ENSDARG00000007149	3897
ENSDARG00000103889	64745
ENSDARG00000010434	1191
ENSDARG00000103935	5873
ENSDARG00000020164	1948
ENSDARG00000055589	795
ENSDARG00000089368	84525
ENSDARG00000067889	80772
ENSDARG00000034768	23469
ENSDARG00000025335	152110
ENSDARG00000018681	113174
ENSDARG00000058020	84261
ENSDARG00000062425	205327
ENSDARG00000102442	2352
ENSDARG00000102442	2348
ENSDARG00000102442	2350
ENSDARG00000067509	123041
ENSDARG00000089873	9655
ENSDARG00000009585	10914
ENSDARG00000016483	80115
ENSDARG00000078259	662
ENSDARG00000104434	5431
ENSDARG00000040779	10025
ENSDARG00000006397	9741
ENSDARG00000042232	23384
ENSDARG00000077306	51076
ENSDARG00000074560	64377
ENSDARG00000062906	169522
ENSDARG00000104973	7474
ENSDARG00000074732	23601
ENSDARG00000005547	60561
ENSDARG00000054510	154
ENSDARG00000056640	22934
ENSDARG00000077506	7082
ENSDARG00000061989	84954
ENSDARG00000061504	8284
ENSDARG00000091535	54462
ENSDARG00000091042	26278
ENSDARG00000056795	5054
ENSDARG00000009825	56547
ENSDARG00000077533	8665
ENSDARG00000054950	196483
ENSDARG00000105403	89845
ENSDARG00000042571	246243
ENSDARG00000052113	3073
ENSDARG00000014588	108
ENSDARG00000091905	3010
ENSDARG00000074556	2595
ENSDARG00000104576	648791
ENSDARG00000099298	7520
ENSDARG00000098057	57453
ENSDARG00000059719	26049
ENSDARG00000101556	374393
ENSDARG00000101556	63901
ENSDARG00000088862	29091
ENSDARG00000091799	222826
ENSDARG00000091799	63939
ENSDARG00000069499	6674
ENSDARG00000099851	160897
ENSDARG00000062054	1374
ENSDARG00000036894	9255
ENSDARG00000001710	10211
ENSDARG00000012914	50649
ENSDARG00000069733	57506
ENSDARG00000060153	9563
ENSDARG00000054968	8795
ENSDARG00000054968	943
ENSDARG00000054968	7133
ENSDARG00000054968	8794
ENSDARG00000054968	8793
ENSDARG00000054968	8797
ENSDARG00000045144	3039
ENSDARG00000110572	54901
ENSDARG00000053476	3990
ENSDARG00000040031	23435
ENSDARG00000074017	57478
ENSDARG00000097662	9633
ENSDARG00000053517	161436
ENSDARG00000076416	357
ENSDARG00000032102	10935
ENSDARG00000043396	64838
ENSDARG00000101270	57563
ENSDARG00000023110	5598
ENSDARG00000062510	64919
ENSDARG00000053389	23338
ENSDARG00000103529	6642
ENSDARG00000002994	80271
ENSDARG00000074930	692094
ENSDARG00000099149	9348
ENSDARG00000077910	1514
ENSDARG00000058476	6781
ENSDARG00000103369	6888
ENSDARG00000086271	98
ENSDARG00000078567	91694
ENSDARG00000044001	85329
ENSDARG00000042940	4664
ENSDARG00000100223	90952
ENSDARG00000089888	221955
ENSDARG00000037916	8851
ENSDARG00000079305	3049
ENSDARG00000009001	10130
ENSDARG00000045928	5685
ENSDARG00000116937	79827
ENSDARG00000034368	3074
ENSDARG00000041959	7852
ENSDARG00000006797	221294
ENSDARG00000071449	83986
ENSDARG00000075650	10311
ENSDARG00000068382	8993
ENSDARG00000036505	6860
ENSDARG00000063371	22821
ENSDARG00000022668	10750
ENSDARG00000022668	400581
ENSDARG00000029219	554
ENSDARG00000032319	4232
ENSDARG00000105040	125704
ENSDARG00000073707	22866
ENSDARG00000101332	10054
ENSDARG00000074760	57217
ENSDARG00000087403	259197
ENSDARG00000100252	832
ENSDARG00000070272	843
ENSDARG00000099746	5998
ENSDARG00000018111	80853
ENSDARG00000022767	338
ENSDARG00000013245	54838
ENSDARG00000037560	4534
ENSDARG00000098362	163033
ENSDARG00000054352	341883
ENSDARG00000109937	23359
ENSDARG00000006008	1638
ENSDARG00000089706	206338
ENSDARG00000017982	51302
ENSDARG00000074321	7005
ENSDARG00000038985	9085
ENSDARG00000038985	9426
ENSDARG00000038985	253175
ENSDARG00000038985	9425
ENSDARG00000037177	23091
ENSDARG00000111129	100526760
ENSDARG00000111129	95
ENSDARG00000079374	7082
ENSDARG00000069169	64781
ENSDARG00000111712	23266
ENSDARG00000089667	4239
ENSDARG00000004291	23072
ENSDARG00000093531	6568
ENSDARG00000093531	10786
ENSDARG00000093531	10246
ENSDARG00000027572	57412
ENSDARG00000106062	8321
ENSDARG00000069283	1161
ENSDARG00000036080	975
ENSDARG00000059116	54497
ENSDARG00000062396	23294
ENSDARG00000010873	10521
ENSDARG00000105178	26059
ENSDARG00000079031	283629
ENSDARG00000045298	147179
ENSDARG00000068732	81848
ENSDARG00000000760	118472
ENSDARG00000102587	54468
ENSDARG00000041623	84560
ENSDARG00000041623	4504
ENSDARG00000041623	4502
ENSDARG00000041623	4493
ENSDARG00000041623	4499
ENSDARG00000041623	4489
ENSDARG00000041623	4490
ENSDARG00000041623	4494
ENSDARG00000041623	4495
ENSDARG00000041623	4496
ENSDARG00000041623	4501
ENSDARG00000021137	84059
ENSDARG00000011740	11338
ENSDARG00000033498	6096
ENSDARG00000060537	54454
ENSDARG00000031720	22883
ENSDARG00000063155	25853
ENSDARG00000102118	84250
ENSDARG00000029432	7166
ENSDARG00000010350	389941
ENSDARG00000055426	10069
ENSDARG00000017004	4651
ENSDARG00000071506	4249
ENSDARG00000026070	3732
ENSDARG00000088332	60529
ENSDARG00000061885	23314
ENSDARG00000069677	84276
ENSDARG00000004634	5007
ENSDARG00000007396	390
ENSDARG00000002642	6455
ENSDARG00000042881	4913
ENSDARG00000024503	431705
ENSDARG00000113626	163033
ENSDARG00000091869	163033
ENSDARG00000091058	340061
ENSDARG00000078227	1464
ENSDARG00000086669	1908
ENSDARG00000075555	170691
ENSDARG00000077157	171024
ENSDARG00000006719	23384
ENSDARG00000054746	56886
ENSDARG00000062059	8972
ENSDARG00000062059	93432
ENSDARG00000056794	403
ENSDARG00000017960	118980
ENSDARG00000028957	23764
ENSDARG00000013317	5837
ENSDARG00000042922	54328
ENSDARG00000010936	5244
ENSDARG00000055339	4285
ENSDARG00000091092	54819
ENSDARG00000053468	27299
ENSDARG00000053468	8756
ENSDARG00000056186	1984
ENSDARG00000053217	1347
ENSDARG00000076259	10716
ENSDARG00000103985	10252
ENSDARG00000007723	1947
ENSDARG00000101084	4583
ENSDARG00000012987	2821
ENSDARG00000035257	22977
ENSDARG00000035257	8574
ENSDARG00000003287	55759
ENSDARG00000060482	4281
ENSDARG00000040309	221749
ENSDARG00000079575	3899
ENSDARG00000053493	8854
ENSDARG00000059026	136242
ENSDARG00000059026	29122
ENSDARG00000091001	26292
ENSDARG00000076182	6772
ENSDARG00000078759	54967
ENSDARG00000056691	80315
ENSDARG00000030236	55754
ENSDARG00000114991	51522
ENSDARG00000086107	7978
ENSDARG00000099425	3426
ENSDARG00000090462	55052
ENSDARG00000098832	23201
ENSDARG00000053395	91368
ENSDARG00000115277	9038
ENSDARG00000040505	90522
ENSDARG00000002369	7314
ENSDARG00000079504	9927
ENSDARG00000101831	79192
ENSDARG00000038682	4239
ENSDARG00000017901	83660
ENSDARG00000095635	163033
ENSDARG00000099323	1740
ENSDARG00000004318	445571
ENSDARG00000099184	5608
ENSDARG00000038106	2542
ENSDARG00000037292	1128
ENSDARG00000017590	56954
ENSDARG00000008141	5933
ENSDARG00000060012	2149
ENSDARG00000089212	3359
ENSDARG00000099563	51763
ENSDARG00000043077	11188
ENSDARG00000061769	27302
ENSDARG00000098290	285175
ENSDARG00000078582	23026
ENSDARG00000040838	55208
ENSDARG00000020448	55256
ENSDARG00000006025	9537
ENSDARG00000009851	55255
ENSDARG00000061543	11007
ENSDARG00000102741	387082
ENSDARG00000003553	2798
ENSDARG00000079886	90268
ENSDARG00000030110	4654
ENSDARG00000063626	9188
ENSDARG00000044808	8671
ENSDARG00000093043	7367
ENSDARG00000093043	7366
ENSDARG00000093043	7365
ENSDARG00000093043	79799
ENSDARG00000093043	7364
ENSDARG00000088307	57496
ENSDARG00000013763	6238
ENSDARG00000100691	167681
ENSDARG00000035810	28984
ENSDARG00000110698	9172
ENSDARG00000076657	728361
ENSDARG00000076657	55311
ENSDARG00000076657	342933
ENSDARG00000076657	649137
ENSDARG00000076657	79149
ENSDARG00000040485	1687
ENSDARG00000059900	23158
ENSDARG00000040988	7167
ENSDARG00000034817	427
ENSDARG00000054451	4016
ENSDARG00000071031	6642
ENSDARG00000028552	79948
ENSDARG00000062198	5108
ENSDARG00000114937	50507
ENSDARG00000009194	1306
ENSDARG00000076094	377007
ENSDARG00000075831	23428
ENSDARG00000060921	8398
ENSDARG00000061047	64137
ENSDARG00000079276	134111
ENSDARG00000021547	7444
ENSDARG00000071724	56172
ENSDARG00000060871	79772
ENSDARG00000079712	79690
ENSDARG00000101676	54813
ENSDARG00000031819	1979
ENSDARG00000006341	83756
ENSDARG00000078802	54778
ENSDARG00000070131	138716
ENSDARG00000103996	54908
ENSDARG00000014717	1778
ENSDARG00000022232	56342
ENSDARG00000022232	692312
ENSDARG00000043395	401262
ENSDARG00000020488	55114
ENSDARG00000074453	116412
ENSDARG00000074453	201514
ENSDARG00000052721	5558
ENSDARG00000070867	57819
ENSDARG00000078542	27124
ENSDARG00000079766	6890
ENSDARG00000058978	139105
ENSDARG00000069496	402
ENSDARG00000014825	100507290
ENSDARG00000105328	3010
ENSDARG00000078891	55262
ENSDARG00000087911	23198
ENSDARG00000079393	339967
ENSDARG00000079393	9407
ENSDARG00000079393	389208
ENSDARG00000079393	132724
ENSDARG00000079393	28983
ENSDARG00000019572	6879
ENSDARG00000062123	116987
ENSDARG00000007244	53
ENSDARG00000052558	64840
ENSDARG00000073891	2662
ENSDARG00000042608	3382
ENSDARG00000071209	4987
ENSDARG00000015184	4356
ENSDARG00000098130	388962
ENSDARG00000045641	9960
ENSDARG00000039513	284325
ENSDARG00000067566	6439
ENSDARG00000040948	116448
ENSDARG00000100794	56547
ENSDARG00000088440	85464
ENSDARG00000029832	10861
ENSDARG00000100478	7287
ENSDARG00000070458	644100
ENSDARG00000032617	53834
ENSDARG00000063527	63916
ENSDARG00000105350	3010
ENSDARG00000026806	129685
ENSDARG00000104375	10802
ENSDARG00000060518	5125
ENSDARG00000058479	3010
ENSDARG00000076487	23498
ENSDARG00000018303	2118
ENSDARG00000054539	26020
ENSDARG00000054433	286451
ENSDARG00000094892	64946
ENSDARG00000086048	100507096
ENSDARG00000015425	123041
ENSDARG00000078258	2687
ENSDARG00000013752	7136
ENSDARG00000013933	7516
ENSDARG00000004636	26093
ENSDARG00000006372	7367
ENSDARG00000006372	7366
ENSDARG00000006372	7365
ENSDARG00000006372	79799
ENSDARG00000006372	7364
ENSDARG00000062929	644815
ENSDARG00000020265	83854
ENSDARG00000024317	10131
ENSDARG00000017673	4857
ENSDARG00000070623	84246
ENSDARG00000034473	80727
ENSDARG00000039095	159296
ENSDARG00000039497	114800
ENSDARG00000061444	7367
ENSDARG00000061444	7366
ENSDARG00000061444	7365
ENSDARG00000061444	79799
ENSDARG00000061444	7364
ENSDARG00000034504	4004
ENSDARG00000114086	23348
ENSDARG00000018296	51455
ENSDARG00000016598	548596
ENSDARG00000073931	90268
ENSDARG00000062549	130013
ENSDARG00000101096	1053
ENSDARG00000026736	2690
ENSDARG00000026736	3597
ENSDARG00000075532	83959
ENSDARG00000116487	79827
ENSDARG00000045957	8477
ENSDARG00000013687	148113
ENSDARG00000030957	84272
ENSDARG00000091348	10313
ENSDARG00000061243	84959
ENSDARG00000016311	23348
ENSDARG00000040350	10557
ENSDARG00000055552	1855
ENSDARG00000073872	8460
ENSDARG00000028786	55501
ENSDARG00000002174	55846
ENSDARG00000002508	341405
ENSDARG00000001825	80217
ENSDARG00000076972	83483
ENSDARG00000077775	79870
ENSDARG00000075561	100287520
ENSDARG00000033566	1586
ENSDARG00000025615	222171
ENSDARG00000022045	4130
ENSDARG00000091211	128
ENSDARG00000091211	127
ENSDARG00000091211	130
ENSDARG00000091211	124
ENSDARG00000091211	126
ENSDARG00000091211	125
ENSDARG00000091211	131
ENSDARG00000105293	6429
ENSDARG00000091252	10864
ENSDARG00000074727	54431
ENSDARG00000101628	430
ENSDARG00000029057	53345
ENSDARG00000061654	55841
ENSDARG00000007804	2621
ENSDARG00000075758	7529
ENSDARG00000003695	7419
ENSDARG00000101606	9699
ENSDARG00000013346	23272
ENSDARG00000009511	4049
ENSDARG00000069274	3508
ENSDARG00000038938	6744
ENSDARG00000076862	729085
ENSDARG00000026723	10492
ENSDARG00000079015	675
ENSDARG00000030020	3267
ENSDARG00000041065	3315
ENSDARG00000073962	90416
ENSDARG00000035873	24147
ENSDARG00000098247	55070
ENSDARG00000060639	321
ENSDARG00000019932	115584
ENSDARG00000003290	1600
ENSDARG00000055523	9376
ENSDARG00000017400	136259
ENSDARG00000021141	79666
ENSDARG00000015263	133
ENSDARG00000057927	6197
ENSDARG00000078560	6553
ENSDARG00000095698	1514
ENSDARG00000093877	4239
ENSDARG00000105206	3156
ENSDARG00000061368	136259
ENSDARG00000003971	64843
ENSDARG00000051955	84312
ENSDARG00000109604	163033
ENSDARG00000030630	84879
ENSDARG00000101507	23130
ENSDARG00000013828	23161
ENSDARG00000043148	6507
ENSDARG00000033706	135
ENSDARG00000012177	53916
ENSDARG00000104279	351
ENSDARG00000078916	4583
ENSDARG00000062483	10894
ENSDARG00000033551	6468
ENSDARG00000102645	55031
ENSDARG00000099196	594855
ENSDARG00000016536	139135
ENSDARG00000043734	55687
ENSDARG00000063100	10213
ENSDARG00000098141	8464
ENSDARG00000001785	153572
ENSDARG00000098855	54995
ENSDARG00000029689	7086
ENSDARG00000077229	57719
ENSDARG00000025404	7327
ENSDARG00000014138	10005
ENSDARG00000074480	22866
ENSDARG00000061165	6532
ENSDARG00000068227	129303
ENSDARG00000062874	165140
ENSDARG00000062585	221927
ENSDARG00000008540	11166
ENSDARG00000008832	4758
ENSDARG00000060065	55833
ENSDARG00000054534	134526
ENSDARG00000052437	8190
ENSDARG00000052035	115861
ENSDARG00000027867	89932
ENSDARG00000058154	201181
ENSDARG00000077387	202500
ENSDARG00000024651	6627
ENSDARG00000102823	341350
ENSDARG00000052139	4854
ENSDARG00000060484	85465
ENSDARG00000052966	4836
ENSDARG00000089076	10243
ENSDARG00000102986	1436
ENSDARG00000041952	283571
ENSDARG00000087753	266743
ENSDARG00000088717	84417
ENSDARG00000016213	874
ENSDARG00000011410	51166
ENSDARG00000102175	57817
ENSDARG00000100815	6428
ENSDARG00000036147	203859
ENSDARG00000103553	23450
ENSDARG00000062919	127428
ENSDARG00000104907	3622
ENSDARG00000103459	2125
ENSDARG00000090833	3489
ENSDARG00000041998	201633
ENSDARG00000078386	1781
ENSDARG00000017229	84466
ENSDARG00000052405	56924
ENSDARG00000052405	106821730
ENSDARG00000078055	65057
ENSDARG00000095817	54680
ENSDARG00000010008	7431
ENSDARG00000029898	1259
ENSDARG00000063690	11270
ENSDARG00000062156	25890
ENSDARG00000000001	55032
ENSDARG00000011166	770
ENSDARG00000099606	1179
ENSDARG00000016084	92369
ENSDARG00000006896	26468
ENSDARG00000059846	57724
ENSDARG00000014259	2138
ENSDARG00000089413	4155
ENSDARG00000007098	9445
ENSDARG00000021984	4695
ENSDARG00000009771	51400
ENSDARG00000099727	23635
ENSDARG00000103057	463
ENSDARG00000103057	388289
ENSDARG00000099767	158724
ENSDARG00000099767	170062
ENSDARG00000099767	442444
ENSDARG00000089456	4221
ENSDARG00000033684	27199
ENSDARG00000113246	57829
ENSDARG00000102226	2842
ENSDARG00000003750	5198
ENSDARG00000090866	3758
ENSDARG00000045676	813
ENSDARG00000102578	57409
ENSDARG00000115199	920
ENSDARG00000012586	114793
ENSDARG00000074535	158038
ENSDARG00000028321	100529257
ENSDARG00000028321	55333
ENSDARG00000059276	3233
ENSDARG00000008439	25814
ENSDARG00000087241	90226
ENSDARG00000087241	114131
ENSDARG00000026629	2762
ENSDARG00000019417	10912
ENSDARG00000062947	81693
ENSDARG00000006019	84076
ENSDARG00000016742	401190
ENSDARG00000058940	138162
ENSDARG00000070670	1397
ENSDARG00000034420	79190
ENSDARG00000016981	8412
ENSDARG00000016981	723788
ENSDARG00000073893	1777
ENSDARG00000086879	55180
ENSDARG00000014727	51
ENSDARG00000037640	9212
ENSDARG00000005368	4162
ENSDARG00000063295	4627
ENSDARG00000089043	5777
ENSDARG00000004473	30009
ENSDARG00000059712	56918
ENSDARG00000056532	347735
ENSDARG00000008105	339175
ENSDARG00000031749	719
ENSDARG00000004621	2823
ENSDARG00000070151	4802
ENSDARG00000009822	26508
ENSDARG00000008278	283248
ENSDARG00000057995	54622
ENSDARG00000111827	9626
ENSDARG00000111827	51440
ENSDARG00000057498	3240
ENSDARG00000057498	3250
ENSDARG00000057498	715
ENSDARG00000057498	51279
ENSDARG00000017757	5294
ENSDARG00000094896	155435
ENSDARG00000042874	7262
ENSDARG00000100440	79072
ENSDARG00000011845	1124
ENSDARG00000087187	80852
ENSDARG00000088975	57529
ENSDARG00000079790	8611
ENSDARG00000002644	8490
ENSDARG00000040291	199731
ENSDARG00000036913	30815
ENSDARG00000041923	6376
ENSDARG00000042690	1901
ENSDARG00000004632	54583
ENSDARG00000037804	23612
ENSDARG00000025301	2670
ENSDARG00000056679	79710
ENSDARG00000013931	10480
ENSDARG00000006838	1917
ENSDARG00000091902	10678
ENSDARG00000006206	5459
ENSDARG00000105147	114876
ENSDARG00000093774	5948
ENSDARG00000079024	83694
ENSDARG00000103362	54620
ENSDARG00000018301	874
ENSDARG00000018301	10202
ENSDARG00000021193	23603
ENSDARG00000102898	4520
ENSDARG00000103791	4830
ENSDARG00000071051	23467
ENSDARG00000071051	23466
ENSDARG00000071012	3437
ENSDARG00000071012	3433
ENSDARG00000071012	439996
ENSDARG00000071012	3434
ENSDARG00000071012	24138
ENSDARG00000037929	92335
ENSDARG00000102333	51077
ENSDARG00000068217	2054
ENSDARG00000113296	30000
ENSDARG00000070504	7224
ENSDARG00000021985	2068
ENSDARG00000006607	2850
ENSDARG00000073711	79812
ENSDARG00000021488	9267
ENSDARG00000008212	56659
ENSDARG00000038901	254863
ENSDARG00000037244	56834
ENSDARG00000075928	59269
ENSDARG00000089877	401115
ENSDARG00000102533	55700
ENSDARG00000068468	55567
ENSDARG00000012405	1277
ENSDARG00000017569	221035
ENSDARG00000034714	23344
ENSDARG00000093176	9374
ENSDARG00000061956	54843
ENSDARG00000102105	1603
ENSDARG00000006766	27044
ENSDARG00000054003	5916
ENSDARG00000029768	23063
ENSDARG00000068406	147912
ENSDARG00000051889	1723
ENSDARG00000055930	23264
ENSDARG00000101749	874
ENSDARG00000101749	10202
ENSDARG00000101749	317749
ENSDARG00000101749	10901
ENSDARG00000061024	5875
ENSDARG00000090469	342898
ENSDARG00000039117	7008
ENSDARG00000070486	116362
ENSDARG00000069012	56832
ENSDARG00000027279	8650
ENSDARG00000091127	28999
ENSDARG00000102566	399665
ENSDARG00000045628	83871
ENSDARG00000010078	55746
ENSDARG00000052386	56650
ENSDARG00000087780	26230
ENSDARG00000101478	64748
ENSDARG00000069471	912
ENSDARG00000069471	909
ENSDARG00000069471	911
ENSDARG00000069471	910
ENSDARG00000069471	913
ENSDARG00000097155	390637
ENSDARG00000044561	1236
ENSDARG00000078908	150726
ENSDARG00000035961	26251
ENSDARG00000008852	26610
ENSDARG00000074794	63941
ENSDARG00000013830	9885
ENSDARG00000053520	219557
ENSDARG00000051939	5091
ENSDARG00000018891	10535
ENSDARG00000103380	23175
ENSDARG00000074060	9020
ENSDARG00000002240	5694
ENSDARG00000022968	8087
ENSDARG00000018342	92086
ENSDARG00000018342	91227
ENSDARG00000103856	55037
ENSDARG00000019726	1952
ENSDARG00000078139	55198
ENSDARG00000098989	50487
ENSDARG00000098989	147011
ENSDARG00000021265	4606
ENSDARG00000071492	200933
ENSDARG00000103580	57045
ENSDARG00000099416	390940
ENSDARG00000005576	54737
ENSDARG00000115424	6263
ENSDARG00000037000	51303
ENSDARG00000068680	1506
ENSDARG00000014676	594
ENSDARG00000035913	8565
ENSDARG00000055679	25821
ENSDARG00000089181	132612
ENSDARG00000015221	84081
ENSDARG00000094708	768239
ENSDARG00000045038	146279
ENSDARG00000029439	480
ENSDARG00000020043	9337
ENSDARG00000029533	6141
ENSDARG00000032175	22827
ENSDARG00000056862	80254
ENSDARG00000054606	65008
ENSDARG00000001937	144195
ENSDARG00000001937	6515
ENSDARG00000044556	55690
ENSDARG00000038075	1537
ENSDARG00000063544	5305
ENSDARG00000102512	79831
ENSDARG00000062481	79083
ENSDARG00000094243	56961
ENSDARG00000088672	3554
ENSDARG00000088672	8808
ENSDARG00000056831	54331
ENSDARG00000039943	115572
ENSDARG00000073843	4649
ENSDARG00000090598	5317
ENSDARG00000015862	6125
ENSDARG00000088799	152002
ENSDARG00000013582	1459
ENSDARG00000069954	56479
ENSDARG00000032836	4951
ENSDARG00000056609	84896
ENSDARG00000009447	517
ENSDARG00000061921	51228
ENSDARG00000003157	4795
ENSDARG00000063111	2854
ENSDARG00000070844	2593
ENSDARG00000070724	1137
ENSDARG00000090552	932
ENSDARG00000090552	2206
ENSDARG00000090552	64231
ENSDARG00000090552	58475
ENSDARG00000090552	245802
ENSDARG00000090552	84689
